2023-07-21T23:49:01.599+0300,2023-07-21T23:49:04.656+0300,41.340
2023-07-21T23:48:01.627+0300,2023-07-21T23:48:04.684+0300,41.428
2023-07-21T23:47:01.650+0300,2023-07-21T23:47:04.710+0300,41.699
2023-07-21T23:46:01.718+0300,2023-07-21T23:46:04.774+0300,41.388
2023-07-21T23:45:01.790+0300,2023-07-21T23:45:04.850+0300,42.361
2023-07-21T23:44:01.675+0300,2023-07-21T23:44:04.733+0300,41.975
2023-07-21T23:43:01.719+0300,2023-07-21T23:43:04.776+0300,41.081
2023-07-21T23:42:01.875+0300,2023-07-21T23:42:04.934+0300,41.910
2023-07-21T23:41:01.972+0300,2023-07-21T23:41:05.034+0300,41.517
2023-07-21T23:40:01.924+0300,2023-07-21T23:40:04.980+0300,42.442
2023-07-21T23:39:01.306+0300,2023-07-21T23:39:04.361+0300,41.455
2023-07-21T23:38:01.530+0300,2023-07-21T23:38:04.588+0300,41.626
2023-07-21T23:37:01.618+0300,2023-07-21T23:37:04.677+0300,41.402
2023-07-21T23:36:01.815+0300,2023-07-21T23:36:04.869+0300,41.652
2023-07-21T23:35:01.970+0300,2023-07-21T23:35:05.028+0300,41.371
2023-07-21T23:34:02.056+0300,2023-07-21T23:34:05.112+0300,41.391
2023-07-21T23:33:01.969+0300,2023-07-21T23:33:05.027+0300,41.963
2023-07-21T23:32:01.095+0300,2023-07-21T23:32:04.155+0300,41.636
2023-07-21T23:31:01.290+0300,2023-07-21T23:31:04.344+0300,41.627
2023-07-21T23:30:01.572+0300,2023-07-21T23:30:04.630+0300,41.572
2023-07-21T23:29:01.656+0300,2023-07-21T23:29:04.712+0300,41.374
2023-07-21T23:28:01.770+0300,2023-07-21T23:28:04.826+0300,41.465
2023-07-21T23:27:01.736+0300,2023-07-21T23:27:04.794+0300,41.291
2023-07-21T23:26:01.971+0300,2023-07-21T23:26:05.029+0300,41.781
2023-07-21T23:25:01.110+0300,2023-07-21T23:25:04.168+0300,41.559
2023-07-21T23:24:01.907+0300,2023-07-21T23:24:04.964+0300,41.467
2023-07-21T23:23:01.193+0300,2023-07-21T23:23:04.249+0300,41.470
2023-07-21T23:22:01.482+0300,2023-07-21T23:22:04.539+0300,41.924
2023-07-21T23:21:01.599+0300,2023-07-21T23:21:04.656+0300,41.563
2023-07-21T23:20:01.559+0300,2023-07-21T23:20:04.616+0300,41.508
2023-07-21T23:19:01.787+0300,2023-07-21T23:19:04.838+0300,41.488
2023-07-21T23:18:01.142+0300,2023-07-21T23:18:04.198+0300,41.300
2023-07-21T23:17:01.384+0300,2023-07-21T23:17:04.441+0300,41.999
2023-07-21T23:16:01.609+0300,2023-07-21T23:16:04.664+0300,41.495
2023-07-21T23:15:01.810+0300,2023-07-21T23:15:04.868+0300,41.366
2023-07-21T23:14:02.003+0300,2023-07-21T23:14:05.061+0300,41.352
2023-07-21T23:13:01.297+0300,2023-07-21T23:13:04.350+0300,41.946
2023-07-21T23:12:01.526+0300,2023-07-21T23:12:04.582+0300,41.383
2023-07-21T23:11:01.617+0300,2023-07-21T23:11:04.673+0300,41.891
2023-07-21T23:10:01.813+0300,2023-07-21T23:10:04.873+0300,41.466
2023-07-21T23:09:01.818+0300,2023-07-21T23:09:04.880+0300,41.424
2023-07-21T23:08:01.999+0300,2023-07-21T23:08:05.057+0300,41.902
2023-07-21T23:07:01.170+0300,2023-07-21T23:07:04.225+0300,41.838
2023-07-21T23:06:01.319+0300,2023-07-21T23:06:04.373+0300,41.618
2023-07-21T23:05:01.527+0300,2023-07-21T23:05:04.584+0300,41.750
2023-07-21T23:04:01.642+0300,2023-07-21T23:04:04.698+0300,41.518
2023-07-21T23:03:01.803+0300,2023-07-21T23:03:04.862+0300,41.938
2023-07-21T23:02:01.979+0300,2023-07-21T23:02:05.039+0300,41.612
2023-07-21T23:01:01.206+0300,2023-07-21T23:01:04.264+0300,41.462
2023-07-21T23:00:02.031+0300,2023-07-21T23:00:05.087+0300,41.250
