2023-09-01T15:25:01.096+0300,2023-09-01T15:25:04.152+0300,42.812,thinkpad1,1,Not charging,98
2023-09-01T15:24:01.082+0300,2023-09-01T15:24:04.138+0300,44.544,thinkpad1,1,Not charging,98
2023-09-01T15:23:01.254+0300,2023-09-01T15:23:04.312+0300,43.641,thinkpad1,1,Not charging,98
2023-09-01T15:22:01.541+0300,2023-09-01T15:22:04.596+0300,43.495,thinkpad1,1,Not charging,98
2023-09-01T15:21:01.542+0300,2023-09-01T15:21:04.600+0300,43.230,thinkpad1,1,Not charging,98
2023-09-01T15:20:01.518+0300,2023-09-01T15:20:04.574+0300,42.650,thinkpad1,1,Not charging,98
2023-09-01T15:19:01.273+0300,2023-09-01T15:19:04.328+0300,42.997,thinkpad1,1,Not charging,98
2023-09-01T15:18:02.023+0300,2023-09-01T15:18:05.079+0300,42.706,thinkpad1,1,Not charging,98
2023-09-01T15:17:01.182+0300,2023-09-01T15:17:04.240+0300,43.152,thinkpad1,1,Not charging,98
2023-09-01T15:16:01.494+0300,2023-09-01T15:16:04.551+0300,47.282,thinkpad1,1,Not charging,98
2023-09-01T15:15:01.650+0300,2023-09-01T15:15:04.709+0300,44.638,thinkpad1,1,Not charging,98
2023-09-01T15:14:01.652+0300,2023-09-01T15:14:04.707+0300,42.130,thinkpad1,1,Not charging,98
2023-09-01T15:13:01.629+0300,2023-09-01T15:13:04.683+0300,43.238,thinkpad1,1,Not charging,98
2023-09-01T15:12:01.440+0300,2023-09-01T15:12:04.495+0300,42.887,thinkpad1,1,Not charging,98
2023-09-01T15:11:01.275+0300,2023-09-01T15:11:04.333+0300,44.882,thinkpad1,1,Not charging,98
2023-09-01T15:10:01.062+0300,2023-09-01T15:10:04.127+0300,45.909,thinkpad1,1,Not charging,98
2023-09-01T15:09:01.890+0300,2023-09-01T15:09:04.952+0300,44.888,thinkpad1,1,Not charging,98
2023-09-01T15:08:01.060+0300,2023-09-01T15:08:04.132+0300,46.459,thinkpad1,1,Not charging,98
2023-09-01T15:07:01.875+0300,2023-09-01T15:07:04.931+0300,44.014,thinkpad1,1,Not charging,98
2023-09-01T15:06:01.124+0300,2023-09-01T15:06:04.180+0300,42.284,thinkpad1,1,Not charging,98
2023-09-01T15:05:01.242+0300,2023-09-01T15:05:04.302+0300,44.159,thinkpad1,1,Not charging,98
2023-09-01T15:04:01.330+0300,2023-09-01T15:04:04.386+0300,43.327,thinkpad1,1,Not charging,98
2023-09-01T15:03:01.101+0300,2023-09-01T15:03:04.171+0300,45.926,thinkpad1,1,Not charging,98
2023-09-01T15:02:01.935+0300,2023-09-01T15:02:04.995+0300,42.332,thinkpad1,1,Not charging,98
2023-09-01T15:01:01.979+0300,2023-09-01T15:01:05.039+0300,43.544,thinkpad1,1,Not charging,98
2023-09-01T15:00:01.806+0300,2023-09-01T15:00:04.866+0300,42.617,thinkpad1,1,Not charging,98
