2023-05-17T15:38:01.355+0300,2023-05-17T15:38:04.410+0300,43.451
2023-05-17T15:37:01.915+0300,2023-05-17T15:37:04.970+0300,41.336
2023-05-17T15:36:01.341+0300,2023-05-17T15:36:04.395+0300,41.277
2023-05-17T15:35:01.693+0300,2023-05-17T15:35:04.747+0300,41.771
2023-05-17T15:34:02.016+0300,2023-05-17T15:34:05.071+0300,41.817
2023-05-17T15:33:01.493+0300,2023-05-17T15:33:04.549+0300,41.859
2023-05-17T15:32:01.778+0300,2023-05-17T15:32:04.832+0300,41.485
2023-05-17T15:31:01.364+0300,2023-05-17T15:31:04.420+0300,41.763
2023-05-17T15:30:01.409+0300,2023-05-17T15:30:04.467+0300,42.259
2023-05-17T15:29:01.816+0300,2023-05-17T15:29:04.872+0300,42.553
2023-05-17T15:28:01.261+0300,2023-05-17T15:28:04.317+0300,41.193
2023-05-17T15:27:01.694+0300,2023-05-17T15:27:04.749+0300,41.992
2023-05-17T15:26:01.077+0300,2023-05-17T15:26:04.131+0300,41.417
2023-05-17T15:25:01.553+0300,2023-05-17T15:25:04.608+0300,42.260
2023-05-17T15:24:01.912+0300,2023-05-17T15:24:04.968+0300,41.606
2023-05-17T15:23:01.283+0300,2023-05-17T15:23:04.339+0300,41.640
2023-05-17T15:22:01.632+0300,2023-05-17T15:22:04.687+0300,41.915
2023-05-17T15:21:01.169+0300,2023-05-17T15:21:04.225+0300,41.800
2023-05-17T15:20:01.648+0300,2023-05-17T15:20:04.715+0300,41.348
2023-05-17T15:19:01.120+0300,2023-05-17T15:19:04.174+0300,41.402
2023-05-17T15:18:01.555+0300,2023-05-17T15:18:04.610+0300,43.808
2023-05-17T15:17:01.960+0300,2023-05-17T15:17:05.013+0300,41.393
2023-05-17T15:16:01.412+0300,2023-05-17T15:16:04.467+0300,41.771
2023-05-17T15:15:01.546+0300,2023-05-17T15:15:04.602+0300,41.055
2023-05-17T15:14:01.165+0300,2023-05-17T15:14:04.220+0300,41.739
2023-05-17T15:13:01.694+0300,2023-05-17T15:13:04.751+0300,41.534
2023-05-17T15:12:01.189+0300,2023-05-17T15:12:04.243+0300,41.355
2023-05-17T15:11:01.339+0300,2023-05-17T15:11:04.394+0300,41.731
2023-05-17T15:10:01.775+0300,2023-05-17T15:10:04.831+0300,42.012
2023-05-17T15:09:01.143+0300,2023-05-17T15:09:04.198+0300,41.075
2023-05-17T15:08:01.512+0300,2023-05-17T15:08:04.568+0300,42.406
2023-05-17T15:07:01.063+0300,2023-05-17T15:07:04.119+0300,41.264
2023-05-17T15:06:01.388+0300,2023-05-17T15:06:04.443+0300,42.233
2023-05-17T15:05:01.786+0300,2023-05-17T15:05:04.841+0300,41.476
2023-05-17T15:04:01.181+0300,2023-05-17T15:04:04.236+0300,41.871
2023-05-17T15:03:01.863+0300,2023-05-17T15:03:04.918+0300,41.149
2023-05-17T15:02:01.177+0300,2023-05-17T15:02:04.232+0300,41.918
2023-05-17T15:01:01.552+0300,2023-05-17T15:01:04.607+0300,41.944
2023-05-17T15:00:01.634+0300,2023-05-17T15:00:04.690+0300,42.397
