2023-05-29T16:52:01.694+0300,2023-05-29T16:52:04.750+0300,41.804
2023-05-29T16:51:01.095+0300,2023-05-29T16:51:04.150+0300,41.816
2023-05-29T16:50:01.127+0300,2023-05-29T16:50:04.181+0300,41.379
2023-05-29T16:49:01.619+0300,2023-05-29T16:49:04.675+0300,41.758
2023-05-29T16:48:01.553+0300,2023-05-29T16:48:04.609+0300,41.449
2023-05-29T16:47:01.644+0300,2023-05-29T16:47:04.700+0300,41.382
2023-05-29T16:46:01.068+0300,2023-05-29T16:46:04.122+0300,41.415
2023-05-29T16:45:01.552+0300,2023-05-29T16:45:04.606+0300,41.023
2023-05-29T16:44:02.032+0300,2023-05-29T16:44:05.087+0300,41.158
2023-05-29T16:43:01.507+0300,2023-05-29T16:43:04.562+0300,42.074
2023-05-29T16:42:01.976+0300,2023-05-29T16:42:05.028+0300,41.388
2023-05-29T16:41:01.170+0300,2023-05-29T16:41:04.226+0300,41.160
2023-05-29T16:40:01.719+0300,2023-05-29T16:40:04.774+0300,41.476
2023-05-29T16:39:01.246+0300,2023-05-29T16:39:04.302+0300,41.367
2023-05-29T16:38:01.732+0300,2023-05-29T16:38:04.788+0300,41.045
2023-05-29T16:37:01.214+0300,2023-05-29T16:37:04.268+0300,41.577
2023-05-29T16:36:01.676+0300,2023-05-29T16:36:04.733+0300,41.596
2023-05-29T16:35:01.171+0300,2023-05-29T16:35:04.225+0300,41.392
2023-05-29T16:34:01.667+0300,2023-05-29T16:34:04.723+0300,41.423
2023-05-29T16:33:01.177+0300,2023-05-29T16:33:04.233+0300,41.046
2023-05-29T16:32:01.300+0300,2023-05-29T16:32:04.354+0300,41.195
2023-05-29T16:31:01.799+0300,2023-05-29T16:31:04.855+0300,40.970
2023-05-29T16:30:01.204+0300,2023-05-29T16:30:04.258+0300,41.113
2023-05-29T16:29:01.691+0300,2023-05-29T16:29:04.746+0300,41.746
2023-05-29T16:28:01.699+0300,2023-05-29T16:28:04.755+0300,41.820
2023-05-29T16:27:01.243+0300,2023-05-29T16:27:04.298+0300,42.034
2023-05-29T16:26:01.751+0300,2023-05-29T16:26:04.807+0300,43.878
2023-05-29T16:25:01.224+0300,2023-05-29T16:25:04.283+0300,41.456
2023-05-29T16:24:01.662+0300,2023-05-29T16:24:04.718+0300,41.784
2023-05-29T16:23:01.552+0300,2023-05-29T16:23:04.608+0300,41.280
2023-05-29T16:22:01.083+0300,2023-05-29T16:22:04.138+0300,41.064
2023-05-29T16:21:01.337+0300,2023-05-29T16:21:04.392+0300,41.472
2023-05-29T16:20:01.838+0300,2023-05-29T16:20:04.892+0300,41.222
2023-05-29T16:19:01.335+0300,2023-05-29T16:19:04.389+0300,41.197
2023-05-29T16:18:01.784+0300,2023-05-29T16:18:04.843+0300,42.370
2023-05-29T16:17:01.274+0300,2023-05-29T16:17:04.330+0300,41.445
2023-05-29T16:16:01.759+0300,2023-05-29T16:16:04.812+0300,41.276
2023-05-29T16:15:01.671+0300,2023-05-29T16:15:04.727+0300,41.270
2023-05-29T16:14:01.995+0300,2023-05-29T16:14:05.058+0300,44.093
2023-05-29T16:13:01.509+0300,2023-05-29T16:13:04.563+0300,41.025
2023-05-29T16:12:02.015+0300,2023-05-29T16:12:05.070+0300,41.541
2023-05-29T16:11:01.429+0300,2023-05-29T16:11:04.483+0300,41.364
2023-05-29T16:10:01.899+0300,2023-05-29T16:10:04.953+0300,41.076
2023-05-29T16:09:01.386+0300,2023-05-29T16:09:04.451+0300,40.956
2023-05-29T16:08:01.868+0300,2023-05-29T16:08:04.923+0300,41.120
2023-05-29T16:07:01.359+0300,2023-05-29T16:07:04.413+0300,40.983
2023-05-29T16:06:01.802+0300,2023-05-29T16:06:04.856+0300,41.812
2023-05-29T16:05:01.459+0300,2023-05-29T16:05:04.513+0300,41.491
2023-05-29T16:04:01.947+0300,2023-05-29T16:04:05.002+0300,41.435
2023-05-29T16:03:01.381+0300,2023-05-29T16:03:04.435+0300,40.994
2023-05-29T16:02:01.773+0300,2023-05-29T16:02:04.833+0300,41.644
2023-05-29T16:01:01.302+0300,2023-05-29T16:01:04.358+0300,41.458
2023-05-29T16:00:01.740+0300,2023-05-29T16:00:04.794+0300,41.755
