2023-05-31T13:35:01.121+0300,2023-05-31T13:35:04.177+0300,44.850
2023-05-31T13:34:01.545+0300,2023-05-31T13:34:04.602+0300,41.551
2023-05-31T13:33:01.838+0300,2023-05-31T13:33:04.895+0300,41.767
2023-05-31T13:32:01.326+0300,2023-05-31T13:32:04.382+0300,41.325
2023-05-31T13:31:01.189+0300,2023-05-31T13:31:04.246+0300,41.296
2023-05-31T13:30:01.319+0300,2023-05-31T13:30:04.374+0300,40.813
2023-05-31T13:29:01.225+0300,2023-05-31T13:29:04.283+0300,41.175
2023-05-31T13:28:01.736+0300,2023-05-31T13:28:04.787+0300,41.115
2023-05-31T13:27:01.203+0300,2023-05-31T13:27:04.260+0300,41.580
2023-05-31T13:26:01.572+0300,2023-05-31T13:26:04.627+0300,40.926
2023-05-31T13:25:01.077+0300,2023-05-31T13:25:04.131+0300,41.776
2023-05-31T13:24:01.491+0300,2023-05-31T13:24:04.548+0300,41.540
2023-05-31T13:23:01.879+0300,2023-05-31T13:23:04.944+0300,43.729
2023-05-31T13:22:02.025+0300,2023-05-31T13:22:05.083+0300,41.156
2023-05-31T13:21:01.582+0300,2023-05-31T13:21:05.624+0300,42.887
2023-05-31T13:20:01.999+0300,2023-05-31T13:20:06.040+0300,47.541
2023-05-31T13:19:01.566+0300,2023-05-31T13:19:05.578+0300,41.018
2023-05-31T13:18:01.040+0300,2023-05-31T13:18:04.093+0300,40.760
2023-05-31T13:17:01.418+0300,2023-05-31T13:17:04.472+0300,41.435
2023-05-31T13:16:01.861+0300,2023-05-31T13:16:04.918+0300,42.815
2023-05-31T13:15:01.351+0300,2023-05-31T13:15:04.415+0300,47.048
2023-05-31T13:14:01.722+0300,2023-05-31T13:14:04.776+0300,41.033
2023-05-31T13:13:02.020+0300,2023-05-31T13:13:05.071+0300,40.995
2023-05-31T13:12:01.465+0300,2023-05-31T13:12:05.483+0300,40.777
2023-05-31T13:11:01.897+0300,2023-05-31T13:11:04.951+0300,40.933
2023-05-31T13:10:01.269+0300,2023-05-31T13:10:05.335+0300,54.960
2023-05-31T13:09:01.135+0300,2023-05-31T13:09:04.193+0300,42.880
2023-05-31T13:08:01.677+0300,2023-05-31T13:08:04.730+0300,41.043
2023-05-31T13:07:01.949+0300,2023-05-31T13:07:04.999+0300,41.049
2023-05-31T13:06:01.435+0300,2023-05-31T13:06:04.486+0300,41.046
2023-05-31T13:05:01.987+0300,2023-05-31T13:05:05.035+0300,40.678
2023-05-31T13:04:01.475+0300,2023-05-31T13:04:04.526+0300,41.180
2023-05-31T13:03:01.773+0300,2023-05-31T13:03:04.823+0300,41.172
2023-05-31T13:02:01.191+0300,2023-05-31T13:02:04.251+0300,467.618
2023-05-31T13:01:01.467+0300,2023-05-31T13:01:04.525+0300,48.709
2023-05-31T13:00:01.679+0300,2023-05-31T13:00:04.734+0300,40.926
