2023-05-24T19:33:01.870+0300,2023-05-24T19:33:04.924+0300,40.999
2023-05-24T19:32:01.206+0300,2023-05-24T19:32:04.262+0300,43.194
2023-05-24T19:31:01.696+0300,2023-05-24T19:31:04.752+0300,41.381
2023-05-24T19:30:01.093+0300,2023-05-24T19:30:04.148+0300,41.132
2023-05-24T19:29:01.503+0300,2023-05-24T19:29:04.557+0300,41.244
2023-05-24T19:28:01.945+0300,2023-05-24T19:28:04.998+0300,46.230
2023-05-24T19:27:01.518+0300,2023-05-24T19:27:04.574+0300,41.296
2023-05-24T19:26:01.789+0300,2023-05-24T19:26:04.845+0300,41.017
2023-05-24T19:25:01.236+0300,2023-05-24T19:25:04.291+0300,41.469
2023-05-24T19:24:01.551+0300,2023-05-24T19:24:04.607+0300,41.500
2023-05-24T19:23:01.977+0300,2023-05-24T19:23:05.028+0300,41.516
2023-05-24T19:22:01.513+0300,2023-05-24T19:22:04.569+0300,41.960
2023-05-24T19:21:01.808+0300,2023-05-24T19:21:04.863+0300,40.815
2023-05-24T19:20:01.139+0300,2023-05-24T19:20:04.194+0300,41.200
2023-05-24T19:19:01.556+0300,2023-05-24T19:19:04.614+0300,41.373
2023-05-24T19:18:01.865+0300,2023-05-24T19:18:04.920+0300,41.348
2023-05-24T19:17:01.306+0300,2023-05-24T19:17:04.362+0300,41.386
2023-05-24T19:16:01.838+0300,2023-05-24T19:16:04.893+0300,41.114
2023-05-24T19:15:01.170+0300,2023-05-24T19:15:04.223+0300,40.870
2023-05-24T19:14:01.682+0300,2023-05-24T19:14:04.736+0300,41.305
2023-05-24T19:13:01.996+0300,2023-05-24T19:13:05.053+0300,41.198
2023-05-24T19:12:01.416+0300,2023-05-24T19:12:04.470+0300,41.114
2023-05-24T19:11:01.793+0300,2023-05-24T19:11:04.848+0300,41.201
2023-05-24T19:10:01.057+0300,2023-05-24T19:10:04.112+0300,41.251
2023-05-24T19:09:01.549+0300,2023-05-24T19:09:04.603+0300,41.479
2023-05-24T19:08:01.935+0300,2023-05-24T19:08:04.989+0300,41.046
2023-05-24T19:07:01.312+0300,2023-05-24T19:07:04.367+0300,41.862
2023-05-24T19:06:01.708+0300,2023-05-24T19:06:04.763+0300,41.180
2023-05-24T19:05:01.303+0300,2023-05-24T19:05:04.358+0300,41.461
2023-05-24T19:04:01.773+0300,2023-05-24T19:04:04.828+0300,40.857
2023-05-24T19:03:01.216+0300,2023-05-24T19:03:04.272+0300,41.992
2023-05-24T19:02:01.527+0300,2023-05-24T19:02:04.582+0300,41.775
2023-05-24T19:01:01.830+0300,2023-05-24T19:01:04.884+0300,41.309
2023-05-24T19:00:01.228+0300,2023-05-24T19:00:04.284+0300,40.841
