2023-06-03T17:13:01.293+0300,2023-06-03T17:13:04.348+0300,41.296
2023-06-03T17:12:01.797+0300,2023-06-03T17:12:04.852+0300,41.828
2023-06-03T17:11:01.267+0300,2023-06-03T17:11:04.324+0300,41.408
2023-06-03T17:10:01.739+0300,2023-06-03T17:10:04.795+0300,41.093
2023-06-03T17:09:02.022+0300,2023-06-03T17:09:05.081+0300,42.069
2023-06-03T17:08:01.535+0300,2023-06-03T17:08:04.590+0300,41.336
2023-06-03T17:07:02.020+0300,2023-06-03T17:07:05.075+0300,41.448
2023-06-03T17:06:01.516+0300,2023-06-03T17:06:04.574+0300,42.042
2023-06-03T17:05:01.041+0300,2023-06-03T17:05:04.095+0300,41.625
2023-06-03T17:04:01.539+0300,2023-06-03T17:04:04.593+0300,41.589
2023-06-03T17:03:01.061+0300,2023-06-03T17:03:04.120+0300,42.063
2023-06-03T17:02:01.495+0300,2023-06-03T17:02:04.551+0300,41.559
2023-06-03T17:01:01.824+0300,2023-06-03T17:01:04.878+0300,40.888
2023-06-03T17:00:01.268+0300,2023-06-03T17:00:04.324+0300,41.430
