2023-08-05T14:40:01.069+0300,2023-08-05T14:40:04.125+0300,43.627,thinkpad1,1,Not charging,99
2023-08-05T14:39:01.430+0300,2023-08-05T14:39:04.490+0300,42.311,thinkpad1,1,Not charging,99
2023-08-05T14:38:01.456+0300,2023-08-05T14:38:04.512+0300,43.041,thinkpad1,1,Not charging,99
2023-08-05T14:37:01.442+0300,2023-08-05T14:37:04.498+0300,43.179,thinkpad1,1,Not charging,99
2023-08-05T14:36:01.483+0300,2023-08-05T14:36:04.535+0300,42.480,thinkpad1,1,Not charging,99
2023-08-05T14:35:01.822+0300,2023-08-05T14:35:04.880+0300,43.757,thinkpad1,1,Not charging,99
2023-08-05T14:34:01.199+0300,2023-08-05T14:34:04.256+0300,44.798,thinkpad1,1,Not charging,99
2023-08-05T14:33:01.545+0300,2023-08-05T14:33:04.602+0300,42.639,thinkpad1,1,Not charging,99
2023-08-05T14:32:01.953+0300,2023-08-05T14:32:05.017+0300,44.635,thinkpad1,1,Not charging,99
2023-08-05T14:31:01.240+0300,2023-08-05T14:31:04.296+0300,43.019,thinkpad1,1,Not charging,99
2023-08-05T14:30:01.549+0300,2023-08-05T14:30:04.604+0300,42.370,thinkpad1,1,Not charging,99
2023-08-05T14:29:01.829+0300,2023-08-05T14:29:04.896+0300,44.230,thinkpad1,1,Not charging,99
2023-08-05T14:28:01.090+0300,2023-08-05T14:28:04.148+0300,43.816,thinkpad1,1,Not charging,99
2023-08-05T14:27:01.395+0300,2023-08-05T14:27:04.452+0300,43.280,thinkpad1,1,Not charging,99
2023-08-05T14:26:01.765+0300,2023-08-05T14:26:04.829+0300,44.494,thinkpad1,1,Not charging,99
2023-08-05T14:25:01.924+0300,2023-08-05T14:25:04.981+0300,43.326,thinkpad1,1,Not charging,99
2023-08-05T14:24:01.237+0300,2023-08-05T14:24:04.292+0300,42.892,thinkpad1,1,Not charging,99
2023-08-05T14:23:01.624+0300,2023-08-05T14:23:04.679+0300,45.345,thinkpad1,1,Not charging,99
2023-08-05T14:22:01.898+0300,2023-08-05T14:22:04.957+0300,43.689,thinkpad1,1,Not charging,99
2023-08-05T14:21:01.086+0300,2023-08-05T14:21:04.145+0300,43.192,thinkpad1,1,Not charging,99
2023-08-05T14:20:01.462+0300,2023-08-05T14:20:04.515+0300,43.325,thinkpad1,1,Not charging,99
2023-08-05T14:19:01.744+0300,2023-08-05T14:19:04.803+0300,44.032,thinkpad1,1,Not charging,99
2023-08-05T14:18:01.913+0300,2023-08-05T14:18:04.976+0300,44.191,thinkpad1,1,Not charging,99
2023-08-05T14:17:01.139+0300,2023-08-05T14:17:04.194+0300,42.537,thinkpad1,1,Not charging,99
2023-08-05T14:16:01.495+0300,2023-08-05T14:16:04.548+0300,44.359,thinkpad1,1,Not charging,99
2023-08-05T14:15:01.836+0300,2023-08-05T14:15:04.894+0300,43.529,thinkpad1,1,Not charging,99
2023-08-05T14:14:01.120+0300,2023-08-05T14:14:04.178+0300,45.905,thinkpad1,1,Not charging,99
2023-08-05T14:13:01.586+0300,2023-08-05T14:13:04.641+0300,43.452,thinkpad1,1,Not charging,99
2023-08-05T14:12:01.857+0300,2023-08-05T14:12:04.916+0300,44.419,thinkpad1,1,Not charging,99
2023-08-05T14:11:01.132+0300,2023-08-05T14:11:04.192+0300,43.769,thinkpad1,1,Not charging,99
2023-08-05T14:10:01.528+0300,2023-08-05T14:10:04.588+0300,42.389,thinkpad1,1,Not charging,99
2023-08-05T14:09:01.883+0300,2023-08-05T14:09:04.946+0300,46.141,thinkpad1,1,Not charging,99
2023-08-05T14:08:01.261+0300,2023-08-05T14:08:04.322+0300,44.849,thinkpad1,1,Not charging,99
2023-08-05T14:07:01.522+0300,2023-08-05T14:07:04.581+0300,44.715,thinkpad1,1,Not charging,99
2023-08-05T14:06:01.817+0300,2023-08-05T14:06:04.873+0300,43.740,thinkpad1,1,Not charging,99
2023-08-05T14:05:01.192+0300,2023-08-05T14:05:04.255+0300,44.757,thinkpad1,1,Not charging,99
2023-08-05T14:04:01.462+0300,2023-08-05T14:04:04.526+0300,45.077,thinkpad1,1,Not charging,99
2023-08-05T14:03:01.730+0300,2023-08-05T14:03:04.786+0300,42.860,thinkpad1,1,Not charging,99
2023-08-05T14:02:01.071+0300,2023-08-05T14:02:04.128+0300,45.112,thinkpad1,1,Not charging,99
2023-08-05T14:01:01.487+0300,2023-08-05T14:01:04.542+0300,43.716,thinkpad1,1,Not charging,99
2023-08-05T14:00:01.217+0300,2023-08-05T14:00:04.278+0300,44.670,thinkpad1,1,Not charging,99
