2023-08-04T14:19:01.607+0300,2023-08-04T14:19:04.668+0300,46.530,thinkpad1,1,Not charging,99
2023-08-04T14:18:01.383+0300,2023-08-04T14:18:04.440+0300,46.410,thinkpad1,1,Not charging,99
2023-08-04T14:17:01.456+0300,2023-08-04T14:17:04.514+0300,46.971,thinkpad1,1,Not charging,99
2023-08-04T14:16:01.634+0300,2023-08-04T14:16:04.692+0300,46.712,thinkpad1,1,Not charging,99
2023-08-04T14:15:01.935+0300,2023-08-04T14:15:05.002+0300,45.887,thinkpad1,1,Not charging,99
2023-08-04T14:14:01.193+0300,2023-08-04T14:14:04.251+0300,45.391,thinkpad1,1,Not charging,99
2023-08-04T14:13:01.697+0300,2023-08-04T14:13:04.753+0300,44.450,thinkpad1,1,Not charging,99
2023-08-04T14:12:01.026+0300,2023-08-04T14:12:04.081+0300,45.847,thinkpad1,1,Not charging,99
2023-08-04T14:11:01.322+0300,2023-08-04T14:11:04.378+0300,45.241,thinkpad1,1,Not charging,99
2023-08-04T14:10:01.562+0300,2023-08-04T14:10:04.618+0300,43.687,thinkpad1,1,Not charging,99
2023-08-04T14:09:01.755+0300,2023-08-04T14:09:04.824+0300,46.698,thinkpad1,1,Not charging,99
2023-08-04T14:08:01.981+0300,2023-08-04T14:08:05.038+0300,44.401,thinkpad1,1,Not charging,99
2023-08-04T14:07:01.196+0300,2023-08-04T14:07:04.255+0300,44.607,thinkpad1,1,Not charging,99
2023-08-04T14:06:01.433+0300,2023-08-04T14:06:04.495+0300,44.178,thinkpad1,1,Not charging,99
2023-08-04T14:05:01.710+0300,2023-08-04T14:05:04.765+0300,44.324,thinkpad1,1,Not charging,99
2023-08-04T14:04:01.894+0300,2023-08-04T14:04:04.951+0300,44.135,thinkpad1,1,Not charging,99
2023-08-04T14:03:01.121+0300,2023-08-04T14:03:04.177+0300,44.548,thinkpad1,1,Not charging,99
2023-08-04T14:02:01.410+0300,2023-08-04T14:02:04.467+0300,43.653,thinkpad1,1,Not charging,99
2023-08-04T14:01:01.651+0300,2023-08-04T14:01:04.706+0300,44.161,thinkpad1,1,Not charging,99
2023-08-04T14:00:01.103+0300,2023-08-04T14:00:04.161+0300,44.200,thinkpad1,1,Not charging,99
