2023-08-28T19:12:02.021+0300,2023-08-28T19:12:05.077+0300,45.342,thinkpad1,1,Not charging,98
2023-08-28T19:11:01.086+0300,2023-08-28T19:11:04.139+0300,42.787,thinkpad1,1,Not charging,98
2023-08-28T19:10:01.114+0300,2023-08-28T19:10:04.171+0300,42.627,thinkpad1,1,Not charging,98
2023-08-28T19:09:01.167+0300,2023-08-28T19:09:04.222+0300,42.872,thinkpad1,1,Not charging,98
2023-08-28T19:08:01.181+0300,2023-08-28T19:08:04.235+0300,43.357,thinkpad1,1,Not charging,98
2023-08-28T19:07:01.370+0300,2023-08-28T19:07:04.423+0300,43.578,thinkpad1,1,Not charging,98
2023-08-28T19:06:01.669+0300,2023-08-28T19:06:04.725+0300,43.188,thinkpad1,1,Not charging,98
2023-08-28T19:05:01.712+0300,2023-08-28T19:05:04.768+0300,45.014,thinkpad1,1,Not charging,98
2023-08-28T19:04:01.929+0300,2023-08-28T19:04:04.989+0300,43.462,thinkpad1,1,Not charging,98
2023-08-28T19:03:01.881+0300,2023-08-28T19:03:04.938+0300,43.334,thinkpad1,1,Not charging,98
2023-08-28T19:02:01.724+0300,2023-08-28T19:02:04.777+0300,44.721,thinkpad1,1,Not charging,98
2023-08-28T19:01:01.495+0300,2023-08-28T19:01:04.552+0300,42.867,thinkpad1,1,Not charging,98
2023-08-28T19:00:01.618+0300,2023-08-28T19:00:04.676+0300,42.896,thinkpad1,1,Not charging,98
