2023-08-01T02:48:01.912+0300,2023-08-01T02:48:04.970+0300,41.225
2023-08-01T02:47:01.590+0300,2023-08-01T02:47:04.646+0300,41.427
2023-08-01T02:46:01.698+0300,2023-08-01T02:46:04.756+0300,41.693
2023-08-01T02:45:01.858+0300,2023-08-01T02:45:04.913+0300,41.358
2023-08-01T02:44:01.998+0300,2023-08-01T02:44:05.056+0300,41.593
2023-08-01T02:43:01.107+0300,2023-08-01T02:43:04.163+0300,42.233
2023-08-01T02:42:01.376+0300,2023-08-01T02:42:04.433+0300,41.257
2023-08-01T02:41:01.423+0300,2023-08-01T02:41:04.478+0300,42.496
2023-08-01T02:40:01.292+0300,2023-08-01T02:40:04.348+0300,44.262
2023-08-01T02:39:01.226+0300,2023-08-01T02:39:04.283+0300,40.995
2023-08-01T02:38:01.462+0300,2023-08-01T02:38:04.519+0300,41.673
2023-08-01T02:37:01.630+0300,2023-08-01T02:37:04.690+0300,42.308
2023-08-01T02:36:01.680+0300,2023-08-01T02:36:04.737+0300,42.310
2023-08-01T02:35:01.866+0300,2023-08-01T02:35:04.922+0300,41.844
2023-08-01T02:34:01.955+0300,2023-08-01T02:34:05.012+0300,41.463
2023-08-01T02:33:02.053+0300,2023-08-01T02:33:05.110+0300,41.766
2023-08-01T02:32:01.243+0300,2023-08-01T02:32:04.303+0300,42.083
2023-08-01T02:31:01.490+0300,2023-08-01T02:31:04.547+0300,41.195
2023-08-01T02:30:01.569+0300,2023-08-01T02:30:04.626+0300,41.662
2023-08-01T02:29:01.478+0300,2023-08-01T02:29:04.535+0300,41.895
2023-08-01T02:28:01.546+0300,2023-08-01T02:28:04.603+0300,41.585
2023-08-01T02:27:01.719+0300,2023-08-01T02:27:04.777+0300,42.864
2023-08-01T02:26:01.779+0300,2023-08-01T02:26:04.836+0300,41.126
2023-08-01T02:25:01.598+0300,2023-08-01T02:25:04.657+0300,42.215
2023-08-01T02:24:01.717+0300,2023-08-01T02:24:04.775+0300,41.593
2023-08-01T02:23:02.047+0300,2023-08-01T02:23:05.104+0300,41.650
2023-08-01T02:22:01.230+0300,2023-08-01T02:22:04.287+0300,42.041
2023-08-01T02:21:01.430+0300,2023-08-01T02:21:04.487+0300,41.284
2023-08-01T02:20:01.683+0300,2023-08-01T02:20:04.739+0300,41.420
2023-08-01T02:19:01.734+0300,2023-08-01T02:19:04.798+0300,43.244
2023-08-01T02:18:01.885+0300,2023-08-01T02:18:04.946+0300,42.592
2023-08-01T02:17:01.067+0300,2023-08-01T02:17:04.123+0300,41.602
2023-08-01T02:16:02.044+0300,2023-08-01T02:16:05.101+0300,41.413
2023-08-01T02:15:01.118+0300,2023-08-01T02:15:04.175+0300,42.173
2023-08-01T02:14:01.282+0300,2023-08-01T02:14:04.339+0300,41.947
2023-08-01T02:13:01.326+0300,2023-08-01T02:13:04.382+0300,41.897
2023-08-01T02:12:01.349+0300,2023-08-01T02:12:04.407+0300,41.491
2023-08-01T02:11:01.101+0300,2023-08-01T02:11:04.159+0300,41.471
2023-08-01T02:10:01.361+0300,2023-08-01T02:10:04.417+0300,41.735
2023-08-01T02:09:01.467+0300,2023-08-01T02:09:04.525+0300,41.799
2023-08-01T02:08:01.546+0300,2023-08-01T02:08:04.603+0300,41.209
2023-08-01T02:07:01.618+0300,2023-08-01T02:07:04.677+0300,41.619
2023-08-01T02:06:01.785+0300,2023-08-01T02:06:04.841+0300,41.141
2023-08-01T02:05:01.867+0300,2023-08-01T02:05:04.924+0300,42.018
2023-08-01T02:04:01.887+0300,2023-08-01T02:04:04.946+0300,42.030
2023-08-01T02:03:01.567+0300,2023-08-01T02:03:04.625+0300,41.675
2023-08-01T02:02:01.878+0300,2023-08-01T02:02:04.935+0300,42.135
2023-08-01T02:01:01.957+0300,2023-08-01T02:01:05.011+0300,41.674
2023-08-01T02:00:01.994+0300,2023-08-01T02:00:05.050+0300,41.993
