2023-08-16T15:12:01.030+0300,2023-08-16T15:12:04.086+0300,42.909,thinkpad1,1,Not charging,96
2023-08-16T15:11:01.259+0300,2023-08-16T15:11:04.321+0300,45.487,thinkpad1,1,Not charging,96
2023-08-16T15:10:01.477+0300,2023-08-16T15:10:04.533+0300,43.817,thinkpad1,1,Not charging,96
2023-08-16T15:09:01.611+0300,2023-08-16T15:09:04.678+0300,47.233,thinkpad1,1,Not charging,96
2023-08-16T15:08:01.771+0300,2023-08-16T15:08:04.827+0300,43.252,thinkpad1,1,Not charging,96
2023-08-16T15:07:01.968+0300,2023-08-16T15:07:05.025+0300,43.194,thinkpad1,1,Not charging,96
2023-08-16T15:06:01.193+0300,2023-08-16T15:06:04.246+0300,42.285,thinkpad1,1,Not charging,96
2023-08-16T15:05:01.454+0300,2023-08-16T15:05:04.517+0300,43.240,thinkpad1,1,Not charging,96
2023-08-16T15:04:01.701+0300,2023-08-16T15:04:04.757+0300,43.786,thinkpad1,1,Not charging,96
2023-08-16T15:03:02.016+0300,2023-08-16T15:03:05.074+0300,45.841,thinkpad1,1,Not charging,96
2023-08-16T15:02:01.928+0300,2023-08-16T15:02:04.987+0300,44.885,thinkpad1,1,Not charging,96
2023-08-16T15:01:01.527+0300,2023-08-16T15:01:04.583+0300,43.048,thinkpad1,1,Not charging,96
2023-08-16T15:00:01.673+0300,2023-08-16T15:00:04.730+0300,43.262,thinkpad1,1,Not charging,96
