2023-08-02T16:09:01.254+0300,2023-08-02T16:09:04.311+0300,41.347
2023-08-02T16:08:01.449+0300,2023-08-02T16:08:04.505+0300,41.458
2023-08-02T16:07:01.524+0300,2023-08-02T16:07:04.581+0300,41.530
2023-08-02T16:06:01.635+0300,2023-08-02T16:06:04.689+0300,41.281
2023-08-02T16:05:01.411+0300,2023-08-02T16:05:04.468+0300,41.398
2023-08-02T16:04:01.842+0300,2023-08-02T16:04:04.902+0300,44.964
2023-08-02T16:03:01.934+0300,2023-08-02T16:03:04.993+0300,42.083
2023-08-02T16:02:01.942+0300,2023-08-02T16:02:04.998+0300,41.247
2023-08-02T16:01:01.063+0300,2023-08-02T16:01:04.120+0300,41.121
2023-08-02T16:00:01.139+0300,2023-08-02T16:00:04.197+0300,41.234
